,,,,Raw abundance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Blank,,,,,,,,,,,,,,,,,,,,,,,QC,,,,,,Sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Comp,m/z,Charge,Retention time (min),Blank_C1#1_Seg1Ev1,Blank_C1#2_Seg1Ev1,Blank_C1#3_Seg1Ev1,Blank_C1#4_Seg1Ev1,Blank_C1#5_Seg1Ev1,Blank_C1#6_Seg1Ev1,Blank_C1#7_Seg1Ev1,Blank_C1#8_Seg1Ev1,Blank_C1#9_Seg1Ev1,Blank_C1#10_Seg1Ev1,Blank_C1#11_Seg1Ev1,Blank_C1#12_Seg1Ev1,Blank_C1#13_Seg1Ev1,Blank_C1#14_Seg1Ev1,Blank_C1#15_Seg1Ev1,Blank_C1#16_Seg1Ev1,Blank_C1#17_Seg1Ev1,Blank_C1#18_Seg1Ev1,Blank_C1#19_Seg1Ev1,Blank_C1#20_Seg1Ev1,Blank_C1#21_Seg1Ev1,Blank_C1#22_Seg1Ev1,Blank_C1#23_Seg1Ev1,Flav_all_mix_1k300_5ul#1_Seg1Ev1,Flav_all_mix_1k300_5ul#2_Seg1Ev1,Flav_all_mix_1k300_5ul#3_Seg1Ev1,Flav_all_mix_1k300_5ul#4_Seg1Ev1,Flav_all_mix_1k300_5ul#5_Seg1Ev1,Flav_all_mix_1k300_5ul#6_Seg1Ev1,1+_1k5_10ul#1_Seg1Ev1,1+_1k5_10ul#2_Seg1Ev1,1+_1k5_10ul#3_Seg1Ev1,1+_1k5_10ul#4_Seg1Ev1,1+_1k5_10ul#5_Seg1Ev1,2+_1k5_10ul#1_Seg1Ev1,2+_1k5_10ul#2_Seg1Ev1,2+_1k5_10ul#3_Seg1Ev1,2+_1k5_10ul#4_Seg1Ev1,2+_1k5_10ul#5_Seg1Ev1,3+_1k5_10ul#1_Seg1Ev1,3+_1k5_10ul#2_Seg1Ev1,3+_1k5_10ul#3_Seg1Ev1,3+_1k5_10ul#4_Seg1Ev1,3+_1k5_10ul#5_Seg1Ev1,4+_1k5_10ul#1_Seg1Ev1,4+_1k5_10ul#2_Seg1Ev1,4+_1k5_10ul#3_Seg1Ev1,4+_1k5_10ul#4_Seg1Ev1,4+_1k5_10ul#5_Seg1Ev1,5+_1k5_10ul#1_Seg1Ev1,5+_1k5_10ul#2_Seg1Ev1,5+_1k5_10ul#3_Seg1Ev1,5+_1k5_10ul#4_Seg1Ev1,5+_1k5_10ul#5_Seg1Ev1,6+_1k5_10ul#1_Seg1Ev1,6+_1k5_10ul#2_Seg1Ev1,6+_1k5_10ul#3_Seg1Ev1,6+_1k5_10ul#4_Seg1Ev1,6+_1k5_10ul#5_Seg1Ev1,7+_1k5_10ul#1_Seg1Ev1,7+_1k5_10ul#2_Seg1Ev1,7+_1k5_10ul#3_Seg1Ev1,7+_1k5_10ul#4_Seg1Ev1,7+_1k5_10ul#5_Seg1Ev1,8+_1k5_10ul#1_Seg1Ev1,8+_1k5_10ul#2_Seg1Ev1,8+_1k5_10ul#3_Seg1Ev1,8+_1k5_10ul#4_Seg1Ev1,8+_1k5_10ul#5_Seg1Ev1,9+_1k5_10ul#1_Seg1Ev1,9+_1k5_10ul#2_Seg1Ev1,9+_1k5_10ul#3_Seg1Ev1,9+_1k5_10ul#4_Seg1Ev1,9+_1k5_10ul#5_Seg1Ev1,10+_1k5_10ul#1_Seg1Ev1,10+_1k5_10ul#2_Seg1Ev1,10+_1k5_10ul#3_Seg1Ev1,10+_1k5_10ul#4_Seg1Ev1,10+_1k5_10ul#5_Seg1Ev1,11+_1k5_10ul#1_Seg1Ev1,11+_1k5_10ul#2_Seg1Ev1,11+_1k5_10ul#3_Seg1Ev1,11+_1k5_10ul#4_Seg1Ev1,11+_1k5_10ul#5_Seg1Ev1,12+_1k5_10ul#1_Seg1Ev1,12+_1k5_10ul#2_Seg1Ev1,12+_1k5_10ul#3_Seg1Ev1,12+_1k5_10ul#4_Seg1Ev1,12+_1k5_10ul#5_Seg1Ev1,13+_1k5_10ul#1_Seg1Ev1,13+_1k5_10ul#2_Seg1Ev1,13+_1k5_10ul#3_Seg1Ev1,13+_1k5_10ul#4_Seg1Ev1,13+_1k5_10ul#5_Seg1Ev1,14+_1k5_10ul#1_Seg1Ev1,14+_1k5_10ul#2_Seg1Ev1,14+_1k5_10ul#3_Seg1Ev1,14+_1k5_10ul#4_Seg1Ev1,14+_1k5_10ul#5_Seg1Ev1,15+_1k5_10ul#1_Seg1Ev1,15+_1k5_10ul#3_Seg1Ev1,15+_1k5_10ul#4_Seg1Ev1,15+_1k5_10ul#5_Seg1Ev1,15+_1k5_10ul#12_Seg1Ev1,16+_1k5_10ul#1_Seg1Ev1,16+_1k5_10ul#2_Seg1Ev1,16+_1k5_10ul#3_Seg1Ev1,16+_1k5_10ul#4_Seg1Ev1,16+_1k5_10ul#5_Seg1Ev1,17+_1k5_10ul#1_Seg1Ev1,17+_1k5_10ul#2_Seg1Ev1,17+_1k5_10ul#3_Seg1Ev1,17+_1k5_10ul#4_Seg1Ev1,17+_1k5_10ul#5_Seg1Ev1,18+_1k5_10ul#1_Seg1Ev1,18+_1k5_10ul#2_Seg1Ev1,18+_1k5_10ul#3_Seg1Ev1,18+_1k5_10ul#4_Seg1Ev1,18+_1k5_10ul#5_Seg1Ev1,19+_1k5_10ul#1_Seg1Ev1,19+_1k5_10ul#2_Seg1Ev1,19+_1k5_10ul#3_Seg1Ev1,19+_1k5_10ul#4_Seg1Ev1,19+_1k5_10ul#5_Seg1Ev1,20+_1k5_10ul#1_Seg1Ev1,20+_1k5_10ul#2_Seg1Ev1,20+_1k5_10ul#3_Seg1Ev1,20+_1k5_10ul#4_Seg1Ev1,20+_1k5_10ul#5_Seg1Ev1,21+_1k5_10ul#1_Seg1Ev1,21+_1k5_10ul#2_Seg1Ev1,21+_1k5_10ul#3_Seg1Ev1,21+_1k5_10ul#4_Seg1Ev1,21+_1k5_10ul#5_Seg1Ev1
,439.1782903982,,5.2533333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,92343.4163132569,81921.8388178379,73640.7314072444,75859.4289034992,85281.0896754659,56492.2608281224,39951.2881888786,42057.7812395339,39291.9571801694,27783.6883056465,4968.5397473813,816.5295562745,5386.491646393,4462.7999542583,2107.3067877176,10177.8733115597,17585.5324096682,13410.9543891038,11654.2453110771,6911.8788455379,0,0,545.3209075927,524.1524047852,1054.5933380126,266986.81626214,283885.950569218,205060.853815749,276417.52546046,262999.975666776,8362.5846347694,2013.9714568638,1929.1244235141,4130.0788116457,1302.4791564941,39994.4091995001,33899.4148497751,54402.5171860486,28638.8249315809,30554.6335982121,24496.1021118182,4241.8578491217,28388.170972461,17797.9753346526,11114.2981480337,6596.347839355,4406.4277191162,1206.7158203126,7989.0729980473,3070.0169067381,0,0,0,0,0,2046.1748694801,2680.7395324709,62593.3052843491,2311.3432159425,2826.6227521475,7473.7146606449,5661.3442687983,3359.0773162841,3507.6051635743,6246.1542278656,0,1106.8435668943,0,767.0971069335,941.9658508301,11609.8206001188,17317.883090139,14356.8651313213,13029.6898976277,16341.346561337,29078.640243823,32713.5633216797,29690.6726022501,29561.7322127431,29558.7123369683,1842267.26882918,1847453.13415365,1718721.52193958,1754922.40489435,1597079.67105172,19558.7689273267,34151.2564666318,23286.2523408832,15585.6899458016,12895.4407377226,3140.6730651856,5019.7385253907,4128.7178479814,5117.5919799805,2008.4906558311,2617.8209228513,1864.4702148439,1561.6609725058,1445.5384521482,4551.5734192362,11698.4531394758,17137.1566046468,15480.8026517893,16867.2558076063,17166.6953031916
,373.2849907772,,12.84,0,388.9772949218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8876.4803286245,10611.913628726,10082.659998481,7252.9785284696,9378.9234792778,13568.1681951905,11916.3409359027,10456.6503621406,8543.9264257638,10215.256865083,8841.6207590185,12864.3785702162,11751.6860809321,16533.3354662818,17176.495937463,16428.4417621342,15668.1708963415,15339.7310360197,14649.6905201377,14283.3456713357,20972.5478170995,25203.5273191218,23964.6570857957,24117.5999055965,18006.5249499558,6360.9896296438,0,0,0,0,799.3550720215,4733.02199473,2583.2764282227,4721.8571216119,2483.3043823242,18843.4373182072,12529.029539237,17033.7062665441,17746.7126863563,17082.1829857932,22214.9902244061,19286.0814460761,22570.3629028485,17944.8341248478,20073.2056274689,14501.608109996,15030.3105531419,12177.0233537989,11926.7411770573,14857.8828454866,10508.1675415029,9973.4581824115,9278.2799412713,9179.0852684428,9912.9978865087,9876.6983745275,5385.1928405755,391.6505126952,0,11491.8252591792,18552.3869593664,20849.7923505804,20549.9973723815,19873.1666297728,17274.8305096459,15446.5311299528,15852.9661753548,12528.9827903821,10347.0671284479,13430.9563293463,27119.9683241473,20074.7919551006,13090.1952009568,6108.3170407474,24294.4408700223,9723.1319580079,10985.6381534653,8132.9937086115,8502.9257671842,11675.9681775852,20850.9834098214,18990.9380493142,16673.9803282235,17647.1517524135,16501.2732679368,20293.3272706126,15464.435288656,14577.4311193146,20048.1597815665,20219.6700985424,3369.1642940843,888.622772217,0,0,0,7009.3270596698,3708.8911132814,6945.1986081229,5229.3431332297,6174.7688938742,45550.910888782,40311.9168437548,40971.1803459169,39750.9133454885,40137.7395304546
,344.1513552545,,1.2933333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,221941.686196202,233270.785194527,228115.433713204,243978.626525681,233475.763375977,38510.8747477725,35749.5616459015,38343.2733514592,47619.9618110751,51411.0761602747,86552.3963261824,81753.5909925794,89795.4736641862,85533.0995149059,81919.5578895676,773934.061024012,604360.244598836,713763.805144364,807285.291926412,814511.573984667,215804.104774762,227411.386853373,195491.904881483,201077.724045076,187527.739863276,286632.888474637,291342.028800743,334678.189430141,321044.561832624,328400.398651219,113345.758501531,106687.904545735,111660.699852266,124873.726983241,125661.511933478,48538.1089360269,42917.116816217,52863.8606002741,53529.4188566275,41414.7915724959,143168.17678595,140781.600612334,147811.727738535,138429.391733593,154409.028351034,185469.023333548,187944.225539438,191848.420041539,199994.673880098,197090.444878571,0,585.9168701172,1007.2772572333,1416.0595703126,0,28869.2529137512,31454.7436394366,0,34861.5149740992,43015.845190519,12913.4733256481,13794.8167687915,13061.0355913101,18063.8216557366,15237.2611764142,112963.590350628,151097.869257673,110492.577713217,100871.698980953,124714.379486147,67853.0751428074,67994.2392666867,70065.5141141699,73585.6717755742,59199.307275268,13732.7489665547,10810.2653223044,10900.5156904868,12372.6585511479,14052.261843454,776063.657417453,792012.242876804,827689.999838499,826668.283133297,852410.440047848,516604.393495974,529235.265225992,497490.320961847,526874.567925584,540044.061977763,10324.337715091,9772.0849049729,14938.8676646628,3351.6104736325,13266.6331334652,153245.700567479,148493.784762289,119214.704692058,114579.835449136,118931.096021813,79630.6600705853,89156.5061946728,86911.1999907032,91967.43865843,98607.3000254343
,541.1556072564,,15.6933333333,0,147465.905631026,0,561.021362305,8367.3247985844,2950.0479736323,7620.4260253891,5900.8497314462,7546.9051085802,0,14520.2985534668,0,33525.6706129813,26721.3081663884,30047.1207809031,41610.1407401133,42841.8231697393,54131.3535634143,67058.1946218627,63106.7113463336,0,106200.546626891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
,341.1538693819,,5.24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56756.9062886486,54932.5685029519,57052.7478574123,66143.0692338025,73789.6726935236,8230.7853346203,19345.3374846994,19375.8344674099,25399.9858095926,31802.8294138341,100125.791585287,90811.8933133521,108663.118293682,103143.878031002,107713.871282644,0,2022.2692260741,0,0,0,9204.7901306155,12903.3725281247,8160.8296356206,12121.2133723486,7796.1286160894,1648.3115844727,1312.7502500006,0,1551.9080047607,1603.7709808349,7603.5240317158,6295.0203399658,9553.3376765304,3002.4774613885,8174.6869522126,17524.4584564392,5468.0784035939,12427.4890882072,14004.6195276359,11835.6834045981,9584.9851466369,9793.6116461673,15550.3720633982,14303.871992791,15663.7595070122,40491.0147503275,38542.7652942865,34343.8411029395,40443.6499104893,42177.3330557143,0,0,0,0,0,163025.000776966,149873.307252258,111212.213518934,105638.389914688,248409.273754736,88685.877624454,89825.6627246815,99117.2104473661,101702.487883219,105172.326342387,0,0,0,0,0,3949.1936258202,6372.9011589929,2851.8815002443,3108.5085330833,5071.2720336916,84895.9180201189,66770.5498118726,86206.2000050992,88646.8203949513,93925.8144554112,26353.9026062605,29045.9978309639,30051.1421798839,23184.0829632455,34848.8182213816,18706.156857166,25619.4536845699,25299.0545007168,30740.4950654257,33399.2872728058,57160.6054128769,56074.6299334724,61534.2148559422,57384.4100311291,56767.4986258597,0,0,0,0,0,397488.778388629,390500.092168489,410175.210125669,411190.462830159,384490.519138786
,536.1975088107,,15.6933333333,0,799403.868815711,914.6295166015,37281.4853227007,104413.51069057,65818.9915343111,101393.826567179,85562.5683019257,108116.156332162,0,116171.925809938,0,223784.226579377,180873.309708376,196865.709736309,260138.921555448,243858.211729722,281267.440910494,357010.600121565,342523.30514825,0,543158.351978876,1280.847112131,0,0,0,0,570.1451721191,0,0,0,0,0,0,1136.9549560552,1219.7409057618,1303.5137329101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1728.0283482883,252.8720407603,0,1.0562279602,104.0836443109,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,766.7374092892,1753.0781970729,959.1051956387,674.9830209463,1229.3250047029
,298.138028618,,1.2933333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3816.7538299562,6834.9758605959,9125.6743011471,5241.0365460032,11300.8259429927,11682.7482783301,11764.2230762446,10211.8419065164,10728.617241153,15071.6933371209,18382.6274285468,17411.1727817991,18166.7453994329,17504.0921458284,21955.5811569737,3428.3742370605,3448.8524017336,2964.8259048463,7482.717221465,5165.6037597659,996298.28299369,1047809.8651297,986248.133780116,1003720.16868194,942017.270137595,1292.1452636718,1889.0650442771,1853.809694205,471.7149200438,577.3037719726,9804.4181260166,10691.5393055695,13379.7419738769,11808.2455561226,9343.5647339297,6591.3350067136,9665.6733571234,8545.175361634,8321.4457947345,5631.9893036135,74013.6386855687,65596.2272123974,69305.4294197974,74846.1523565427,66750.610070365,14554.8639678959,8255.0947265625,9670.9972076418,8730.9640087317,10111.8774566655,0,0,0,0,0,12976.7520601418,7315.3827819818,0,8167.4102708499,8937.6916961671,932.7426757813,1286.018735562,2240.3565063477,1732.634262085,516.5704498289,2488.1606903078,1666.6325378419,2135.3358113696,1900.941040039,3752.3221740723,6231.0686492917,7455.6599710355,10482.0105382035,9615.3518142711,6235.5441867526,4173.6042848043,2618.0137634275,3312.7536315914,1742.6625976562,400.8889465331,72342.4267592711,74701.1634769106,66539.2973191174,51394.3940775235,44415.5032173742,4797.7702178959,3654.8271331788,7868.7972869876,5147.3202819824,5530.6911773681,932.6494445802,385.7388763427,1510.8300545986,0,0,5419.7453505173,3816.0444335936,3501.5619332677,4340.9836124124,1122.2377166748,8983.7886337095,7893.3880503896,7836.4540817315,5493.15229171,8746.8199956169
,325.2267588691,,12.8266666667,0,0,0,0,20659.6337357758,0,0,0,0,0,0,0,0,359.9037322998,0,0,0,0,0,0,0,0,0,0,0,23301.9386110604,0,0,0,23621.88356919,19705.9250737266,19632.2140085468,23206.1407328301,17767.962207475,35678.3836469411,22263.0003808304,25818.5374690684,18742.7324123401,14199.2545710913,12881.0167323759,8314.631210328,13566.7756892288,11725.9426973158,12161.0555835971,9245.3272167103,9096.2349243168,11318.7795410152,7626.2146086142,8383.6139526364,11240.6314697268,8196.9140014656,9066.6783752443,12483.7306823725,9949.0890502925,0,0,0,0,0,34971.6090579698,40160.565707376,33253.0240120905,32755.9432712287,30374.3064661181,27490.1041340333,27309.7412341798,22883.2173849737,26691.6800108797,25699.3718243356,25996.7034824586,21248.4192810054,29687.8947288687,24113.0410766604,23526.2376276892,19492.4308166509,14124.4797851303,10813.5045166017,10282.9484558099,10317.7188720702,33632.0334573052,29202.3671264653,13078.3772888189,21716.5202367461,23478.3067028198,4780.5922189776,1826.8899841306,3611.5224120078,3277.5213667306,4325.6908177351,1796.6967163084,684.6945800781,1258.555053711,753.7480163573,0,5761.4423217772,4632.2201538086,710.3819885253,3601.3182983397,4155.5164117633,73722.7312420471,51233.9191999429,37006.1057493705,26497.6557841972,58496.7120580192,41643.8027648914,36694.3098754887,32657.5908862081,34348.1880127242,41721.937459382,9634.5231170659,6835.3631286628,10802.6969146733,5794.8145141602,6777.139442441,50638.8171649433,51534.1591020722,48178.3095629927,49068.8164978037,48222.8688209484,0,0,0,0,0,33470.9840400815,24021.5289306622,23025.428927866,21646.0140991213,25022.6967770671,19594.3739624016,19309.3266148728,19223.7489061385,25092.0538463627,20218.8738098163
