,,,,Raw abundance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,Blank,,,,,,,,,,,,,,,,,,,,,,,Sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Compound,m/z,Charge,Retention time (min),Blank_H2O#1_Seg1Ev1,Blank_H2O#2_Seg1Ev1,Blank_H2O#3_Seg1Ev1,Blank_H2O#4_Seg1Ev1,Blank_H2O#6_Seg1Ev1,Blank_H2O#7_Seg1Ev1,Blank_H2O#8_Seg1Ev1,Blank_H2O#9_Seg1Ev1,Blank_H2O#10_Seg1Ev1,Blank_H2O#11_Seg1Ev1,Blank_H2O#12_Seg1Ev1,Blank_H2O#13_Seg1Ev1,Blank_H2O#14_Seg1Ev1,Blank_H2O#15_Seg1Ev1,Blank_H2O#16_Seg1Ev1,Blank_H2O#17_Seg1Ev1,Blank_H2O#18_Seg1Ev1,Blank_H2O#19_Seg1Ev1,Blank_H2O#20_Seg1Ev1,Blank_H2O#21_Seg1Ev1,Blank_H2O#22_Seg1Ev1,Blank_H2O#23_Seg1Ev1,Blank_H2O#24_Seg1Ev1,1r#1_Seg1Ev1,1r#2_Seg1Ev1,1r#3_Seg1Ev1,1r#4_Seg1Ev1,1r#5_Seg1Ev1,3r#1_Seg1Ev1,3r#2_Seg1Ev1,3r#3_Seg1Ev1,3r#4_Seg1Ev1,3r#5_Seg1Ev1,4r#1_Seg1Ev1,4r#2_Seg1Ev1,4r#3_Seg1Ev1,4r#4_Seg1Ev1,4r#5_Seg1Ev1,5#1_Seg1Ev1,5#4_Seg1Ev1,5r#2_Seg1Ev1,5r#3_Seg1Ev1,5r#5_Seg1Ev1,7r#1_Seg1Ev1,7r#2_Seg1Ev1,7r#3_Seg1Ev1,7r#4_Seg1Ev1,7r#5_Seg1Ev1,8r#1_Seg1Ev1,8r#2_Seg1Ev1,8r#3_Seg1Ev1,8r#4_Seg1Ev1,8r#5_Seg1Ev1,10r#1_Seg1Ev1,10r#2_Seg1Ev1,10r#3_Seg1Ev1,10r#4_Seg1Ev1,10r#5_Seg1Ev1,11r#1_Seg1Ev1,11r#2_Seg1Ev1,11r#3_Seg1Ev1,11r#4_Seg1Ev1,11r#5_Seg1Ev1,13r#1_Seg1Ev1,13r#2_Seg1Ev1,13r#3_Seg1Ev1,13r#4_Seg1Ev1,13r#5_Seg1Ev1,15r#1_Seg1Ev1,15r#2_Seg1Ev1,15r#3_Seg1Ev1,15r#4_Seg1Ev1,15r#5_Seg1Ev1,16#3_Seg1Ev1,16r#1_Seg1Ev1,16r#2_Seg1Ev1,16r#4_Seg1Ev1,16r#5_Seg1Ev1,17r#1_Seg1Ev1,17r#2_Seg1Ev1,17r#3_Seg1Ev1,17r#4_Seg1Ev1,17r#5_Seg1Ev1,18r#1_Seg1Ev1,18r#2_Seg1Ev1,18r#3_Seg1Ev1,18r#4_Seg1Ev1,18r#5_Seg1Ev1,19r#1_Seg1Ev1,19r#2_Seg1Ev1,19r#3_Seg1Ev1,19r#4_Seg1Ev1,19r#5_Seg1Ev1,20r#1_Seg1Ev1,20r#2_Seg1Ev1,20r#3_Seg1Ev1,20r#4_Seg1Ev1,20r#5_Seg1Ev1,21r#1_Seg1Ev1,21r#2_Seg1Ev1,21r#3_Seg1Ev1,21r#4_Seg1Ev1,21r#5_Seg1Ev1,22r#1_Seg1Ev1,22r#2_Seg1Ev1,22r#3_Seg1Ev1,22r#4_Seg1Ev1,22r#5_Seg1Ev1,23r#1_Seg1Ev1,23r#2_Seg1Ev1,23r#3_Seg1Ev1,23r#4_Seg1Ev1,23r#5_Seg1Ev1,24r#1_Seg1Ev1,24r#2_Seg1Ev1,24r#3_Seg1Ev1,24r#4_Seg1Ev1,24r#5_Seg1Ev1,25#2_Seg1Ev1,25#5_Seg1Ev1,25r#1_Seg1Ev1,25r#3_Seg1Ev1,25r#4_Seg1Ev1,33r#1_Seg1Ev1,33r#2_Seg1Ev1,33r#3_Seg1Ev1,33r#4_Seg1Ev1,33r#5_Seg1Ev1,34r#1_Seg1Ev1,34r#2_Seg1Ev1,34r#3_Seg1Ev1,34r#4_Seg1Ev1,34r#5_Seg1Ev1,35r#1_Seg1Ev1,35r#2_Seg1Ev1,35r#3_Seg1Ev1,35r#4_Seg1Ev1,35r#5_Seg1Ev1
,244.1085460252,,1.2133333333,844.7401083904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18809.8663438903,20590.1346104756,16798.3017119397,15609.2119124862,18324.4093137174,79158.7952750504,102829.752571732,98414.416678967,94012.7370168806,109861.79714652,49994.3823585195,106942.110559678,59330.1184853809,49845.9170978611,61543.9242292304,116461.48049994,122627.474859707,126854.838913812,118453.225441811,123628.519594525,208701.377443845,233009.437294638,240007.348949671,218224.70124122,220444.986197211,98082.259926791,100649.309254514,106468.601661224,106039.041247548,110641.245417352,0,138084.729911934,0,141286.962560438,143052.306831944,21822.9729278026,26272.755525566,28413.3423623063,27372.7130057627,31512.3965614923,109271.905103586,121193.915189978,126021.609330515,114775.917426947,124544.926718243,160335.243397323,159443.174838328,157817.278877232,154367.419598448,164333.741651289,0,301721.352131328,326570.970275108,306346.272092358,0,179725.79089208,189680.391643091,188098.816622546,194113.84030415,190698.106708569,153020.727302168,153181.073634594,157870.50400484,162317.378695737,154267.129709901,187968.212713626,205708.836136813,0,0,219662.201739626,120806.407187957,136397.433006814,133128.098996578,135407.555381053,143136.990167416,0,0,27399.4868360827,31177.4015245573,0,173209.331103232,182146.258218992,176911.925275515,187375.858326872,172449.952328467,159911.810180604,151518.608591312,156577.083019069,166313.556734109,163808.793123947,81144.4385133092,82934.1658210705,87219.2113627501,77616.3947819175,76839.1482298344,194434.681528214,205371.254828246,196136.417161095,208593.110198081,210212.253099648,212314.297539996,195503.402091026,193255.793957567,195128.904944428,194108.788979997,124297.359710896,123846.164882887,121779.459402407,136016.10859618,132283.742582195,46096.8683304516,0,0,0,0
,442.2008559809,,1.2133333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22987.8976298568,18609.4676823975,19935.627948577,14373.7396574082,12861.2850453017,6022.6112757711,6135.6819660774,10293.6388854983,12517.4457550048,6583.4288177488,5708.3628388684,4406.0630187987,3153.4319145267,3284.951599121,1721.8348170909,41061.062043481,52793.0057969997,50213.4731164486,41223.7652911152,34625.4692173271,132227.468432677,137062.81447583,138447.715514963,131023.895077365,129925.0487744,717411.607729882,754898.795125041,727529.821025511,756930.013614559,708753.075509029,0,2754.071762085,0,5428.6957233708,2576.5901184082,3738.5856025296,1923.2398223876,2410.678009033,2054.4451904297,0,9364.0620447568,11191.5440771398,9907.1022949218,10689.9031677243,10945.7907132999,107895.178373679,112055.290007287,108182.808141921,107286.101769416,114221.712594002,0,522.0161437989,2917.9492367871,596.2980957031,0,20866.2402813372,19973.2035189053,17555.594848632,16354.0557098393,14781.6210071082,39716.3849792491,122278.597564701,83970.1059422594,81771.037755614,128059.047517166,17599.1086317376,16728.3997146637,0,0,19993.6750384492,12517.1466128439,11355.2323913573,11613.3911743168,13271.3108550024,8993.1886684285,0,0,2829.7974700931,4163.1821085876,0,4853.3532760419,2054.571914673,3071.7162780759,3616.6141967772,5000.5870527247,6361.9827472904,5076.5068817139,7605.7635498056,6452.3090057372,10541.4958870582,2332.5586242674,1408.2361907957,3777.6553467234,1092.626159668,3937.2580108647,8336.4048614499,6458.6244812008,4811.0140380861,3469.4066925045,4080.2561645507,17456.9151793738,17961.8076681859,11774.8131015221,12960.2009585032,21048.676328007,81017.9033638166,76137.505288534,81144.1717912032,87066.9254451547,81828.1197401011,1758.5496826172,0,0,0,0
,307.1302756232,,6.2533333333,1158.5544738746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23862.8932495105,18416.5397338861,12567.2063477821,18078.3775625829,20384.1251071166,25790.4941028075,33316.328723944,30020.8175433185,29499.1225667479,35062.6009859363,230138.119647904,120163.365128157,220533.849264224,290934.987710541,212952.248546775,539.7337646485,0,0,0,0,14512.8482055673,2828.652435303,13641.7747650148,14113.2145996094,10527.9190368651,0,0,0,0,0,25005.2742279867,1850.0671490518,17460.0032052297,16698.5346560467,554.2543945313,0,0,0,918.2559204103,0,32083.8380432125,0,25362.6493996396,0,42925.4518737804,982.1084594725,1288.1813049315,2479.9689178466,2165.5077514646,2612.3664398191,9830.9091339113,25985.7425633451,30441.7478640757,20843.3582704137,11962.0308209729,4787.7854003909,60097.0028554935,19770.5921351682,49875.9612226222,7275.4699401854,27154.2415693491,35064.9226564676,27303.0625216002,31289.6801032176,24817.2437011912,9632.2988586433,14500.6010166249,76419.7736857624,49751.6393170488,38658.6887504545,83860.1071763718,73152.2935300641,2965.0161485265,69031.6814493349,63268.3798700879,44704.5933426025,36961.5439700634,53471.5282298721,57759.9033512924,29338.5088650363,11538.7066892491,11141.6053544047,10577.5777986457,14349.4991009715,10749.1603188692,15007.5282658696,11526.0703977882,3419.5127585426,9887.6889301491,11250.8585165544,15318.2167898831,18369.9207682411,19973.9238281256,21257.9218990161,19496.0409545893,62946.3838124289,55191.5304223694,62080.278215602,54093.8117145861,66296.2615979048,1511.8253173828,594.4116516114,0,0,0,26314.9747363385,23836.9061324776,24792.3429707927,20545.4035716042,16856.6525497435,3435.092254639,52281.8057861324,1674157.03444726,1600549.09673594,37349.6333280062
,478.317411648,,10.64,0,0,0,0,0,0,0,0,0,0,845.9226684571,0,0,0,0,0,0,0,0,0,0,0,0,7317.4387512206,13437.9211050785,6069.4363090823,7437.9654827566,0,26686.7079010013,32199.4826667411,29415.6978571865,32040.3746168445,39466.6470149296,21514.9927588981,5892.8739318843,28115.1275962271,7888.897334809,24107.6904667897,362071.37423059,448709.979838055,486222.28989512,434338.356216067,36168.2459313702,42682.1170722031,0,0,0,0,284877.846031923,320041.166570352,224967.193896224,257377.253063503,282087.937317945,26907.8799840984,15043.6004638668,29992.5394952925,8415.4489288329,6067.0920104978,27228.5264872388,2425.8492279052,0,0,0,2931.0159872208,2764.5910949709,900.9752197266,1323.1010742187,1331.5571899416,85140.1446124806,96232.7780678036,6269.6050486407,91331.8500837697,89441.9211589332,3398.003286093,128335.381970232,147560.801021353,144645.141710608,4743.4018780976,1723.35005188,0,88376.4793146976,7067.409811609,3222.9089730229,1733.7951965332,8828.2071564629,9194.4868680992,7985.0993631724,10740.683675705,62294.2536636343,44813.9925850155,20530.2077676341,36868.9948427949,12541.5792893125,42049.9824314023,36945.2677671639,8135.150848389,49348.930084227,37800.5664814952,12177.6757659923,114106.329646082,69732.3453108077,17307.8032120989,28713.5506072747,17537.226102898,799.9916381837,2595.3815612791,0,0,99965.769744859,101209.154126097,97020.1719331852,85456.5661105311,96364.1850990844,0,5351.8668823245,2390.4069519047,3036.1864624023,5827.3038940432,68475.2559962865,73660.6129663289,69139.9142418047,65963.0137685234,69028.6480357688,4406.2347412108,3520.0962524418,2213.434112549,4277.4775390624,0,6981.302752641,5614.9634292871,14364.1246729165,9085.9783925184,8895.9537245358,25283.0102957254,1419.5966644286,196067.620631072,156383.620060885,180550.190145225
,118.0910659121,,1.2133333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1290.7540588379,1134.5647735595,1197.7787170411,740.7159118652,906.6448516845,1171.7039031982,795.0886535644,685.3476562499,854.9204864502,1511.3094024658,1581.7356414795,1046.9941253662,1163.5987701416,1107.561416626,2380.3399687979,35196.2218099218,36877.7745823355,34047.7056437002,39732.2697834793,36265.3086668315,4041.6011915701,3662.2369537354,3137.980102539,3264.5615769569,4437.4217376706,34105.9503733312,38104.6885782188,36772.7701908826,38279.3931546961,36055.7123902798,0,6470.8064603396,0,5071.3330841065,4748.4926491376,0,0,388.9195861816,0,0,2777.4656829833,4365.1491367651,3445.145726629,4987.0948499767,5341.3678970592,2807.5737457276,3888.1941594101,4092.7807817018,4032.0137039819,3664.0782165528,0,10784.1380462645,11612.0295867915,8662.4321155067,0,40680.7354003094,38045.4742118651,42983.8417523945,41859.1465167438,39618.2723622032,12462.6765874243,14359.6901529568,14230.1283629244,13511.9328634009,13983.6427797351,70772.4320989009,69938.3587210348,0,0,71576.9738726786,3824.6703444498,5302.1753492054,5199.8017495506,4998.2432963381,2943.899120175,0,0,2435.3708114623,2514.193435669,0,11126.6940501362,11365.6657546176,10540.4783223219,10944.8875417483,11625.6178208383,21102.6413170531,20407.9518706332,21991.9272888026,21961.2481414295,22303.4948040852,7387.1608370859,5682.0217659669,4877.9418640137,5338.6711901367,5563.9433270149,11765.479969347,11428.9679887966,10598.8657368999,10135.6956664028,12970.8832442522,12614.3199072633,13252.1886312195,11121.3746018795,8186.8829311507,10531.028950887,2925.2706307904,2706.2085876463,2327.2629334527,2945.6195678711,3052.5910353846,428.978225708,0,0,0,0
,377.2329600536,,4.0933333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28505.7172460195,32224.4758078424,31595.6991033391,29466.0458962065,28921.0204235438,6476.8228529144,5559.2407315247,5544.7176813255,3683.9000414997,5830.1834137204,33509.5669275488,35777.7783261301,32596.5846958865,29995.879910591,27768.6704855915,4021.3624691047,1198.776829506,588.6251071301,1569.8834397308,272.4002241494,1210.9121860146,1085.8876069969,566.0558539545,2335.654800415,3409.7036521021,19426.1384704961,15545.8440673242,14213.1706567653,17581.0447119809,15022.3215379941,0,4636.5545985476,0,21209.9104585618,11579.6880083833,6330.1405199262,4776.2118233628,3815.5677379737,4027.8462952059,3420.9797426111,382508.99340821,407969.411059413,379538.320739738,329383.500207404,377473.333831777,3632.3515462217,2076.919700934,1839.8665924074,4542.7996335653,4705.3141397679,0,13455.1299485501,15020.8742096503,191877.654121767,0,4561.8437426672,8006.3121117722,9219.0945044511,5175.2568890586,1199.9360483069,12193.8715477204,12988.6893556987,10883.1403569395,11905.3438868859,11325.1800579454,6601.2118359573,4550.8111766411,0,0,4636.0835902543,812.9746325211,913.4657800875,0,784.0573318386,609.1050600937,0,0,0,0,505.2105407714,4868.0343171823,6111.8903024618,7349.9912865461,7060.1561476654,4056.2651156774,4045.575392366,2311.5013242382,4622.2950064587,3070.6298656105,3196.79095002,0,0,0,0,0,4642.2220192063,3830.808425999,4631.7129651623,2416.3847662057,4375.6879376131,10853.9079118938,3866.1954345702,13019.5683199909,8067.9165240226,6728.4803493511,615.0348777149,3026.6978668557,899.6579493968,3870.3149061536,3394.1989877441,4113.8477377824,0,0,0,0
,305.1373978773,,1.2266666667,1102.4261900173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25662.4688591108,39530.0029907219,27777.6777134735,43161.7969308099,44897.2923963764,96977.3586882016,117237.636451028,121008.247027035,117823.969691062,121369.125031178,70732.6616086622,35795.1689530139,89644.3803919743,89684.8410485012,98040.8137233283,60952.0794604365,73857.6266986121,64637.9596530666,63475.7641910307,69981.7254135509,474353.478747977,522066.967789691,538656.036329926,514661.848433592,500331.623603024,111250.088866112,110023.569049007,122750.989828252,121460.200950887,125446.652912814,0,400565.814372603,0,418843.933348702,416337.728510113,49298.7736723223,61480.2755539651,65507.4780718584,70436.9633533522,57784.7943714932,76966.4819326578,88301.1550519608,83908.1284833989,85243.3020591827,80742.6604234881,186503.185841861,198855.752660645,172691.132574973,194653.482553355,185543.676556212,0,101844.333141534,109687.134244323,108138.492911207,0,136369.116574962,176399.38331569,178047.424943927,169165.257985855,169406.629761823,119780.342605308,113022.307011809,126939.713291917,123442.365924165,114576.328468137,365262.393130922,365346.846681924,0,0,385467.888155429,114397.113822864,116040.643660112,124401.653105551,114355.377046523,115395.628658339,1558.5318298338,0,115104.238119911,113133.315950469,0,392313.424151201,397976.316113158,429593.852686157,436370.722399498,436053.32528079,138770.560727052,151056.685452572,148354.974557109,149246.214441128,159035.990125722,74047.6042942379,77016.782898772,71481.8023100702,66365.7381376268,69126.0683746355,520691.924363093,565548.899356295,532760.596198403,568831.393233522,553313.182206141,122295.107124556,129688.367252219,132119.854228936,127480.586036746,110087.362294581,322886.449973574,343277.969058942,341797.737543914,362736.848172256,339114.733212263,99101.1628799992,0,0,0,0
,325.1665704238,,8.3733333333,422.2519836426,0,655.3489074705,576.5333557129,0,0,0,0,0,0,476.4641723634,0,0,554.523162842,0,0,0,0,0,0,0,0,0,14180.0979382786,12281.1644592277,17182.8778839114,14914.1831609328,6597.5205078126,30122.9405657342,31691.8017120359,24175.8512115479,26776.3596649174,30872.4021606458,174886.741119386,165111.601715085,197894.549606323,207853.3298645,192594.444053407,775.5411682128,0,687.7837829589,0,0,11516.0134476769,7910.3576965329,5892.5830116295,7775.1709594728,13640.3300924156,0,0,793.4660949708,0,0,41903.6427059765,12535.7334136967,28967.4256744369,11619.3025817867,11855.784881592,2619.3398590088,279.4198608398,2396.0533599857,530.6524047852,3146.1231079103,2063.4677124022,1742.5074157714,2047.8853149413,1853.1605834963,3859.4513854983,168404.591504112,200300.104187437,177589.584442143,163476.052459718,165360.493308284,82768.6388854058,150766.345719658,164418.768875128,68216.5411517576,36560.0752030754,83499.5635778061,35532.8650640279,82025.0062775713,77570.0138482439,83555.4398954097,29705.6404113763,39775.8876227864,28695.8928070069,28248.1520538332,33292.6592985408,75139.3642618626,26734.661926269,60592.3835564263,56591.2463048231,74044.3289794907,1450.3088073729,658.0883789061,1167.9783630372,523.1817169189,0,0,121555.95962524,13540.3839090999,17514.6627960203,0,19035.4856150167,8684.589023627,2791.5601795871,1891.8393554684,0,9291.3955902596,1612.6916351319,3575.8207702638,6089.4879913328,6734.3776245121,1854.4221649169,1242.5187377929,1330.8300323486,1695.4053649902,2403.0921936036,33561.6422729489,30962.3143463149,27539.7091522214,32915.0144729618,33570.9934844969,593469.778352114,615563.20145002,637801.467302515,648635.176229988,680192.604856338,731.5636596681,1558.1762695314,1262.3988952638,783.6718139647,1437.6994018556,1639.7469115068,3161.6459014207,7288.8591461185,7804.6291046144,19575.5469521879
