,,Raw abundance,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,Blank,,,,,,,,,,,,,,,,,,,,,,,,,Sample,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
m/z,Retention time (min),Blank_H2O#1_Seg1Ev1,Blank_H2O#2_Seg1Ev1,Blank_H2O#3_Seg1Ev1,Blank_H2O#4_Seg1Ev1,Blank_H2O#5_Seg1Ev1,Blank_H2O#6_Seg1Ev1,Blank_H2O#7a_Seg1Ev1,Blank_H2O#7b_Seg1Ev1,Blank_H2O#7c_Seg1Ev1,Blank_H2O#8_Seg1Ev1,Blank_H2O#9_Seg1Ev1,Blank_H2O#10_Seg1Ev1,Blank_H2O#11_Seg1Ev1,Blank_H2O#12_Seg1Ev1,Blank_H2O#13_Seg1Ev1,Blank_H2O#14_Seg1Ev1,Blank_H2O#15_Seg1Ev1,Blank_H2O#16_Seg1Ev1,Blank_H2O#17_Seg1Ev1,Blank_H2O#18_Seg1Ev1,Blank_H2O#19_Seg1Ev1,Blank_H2O#20_Seg1Ev1,Blank_H2O#21_Seg1Ev1,Blank_H2O#22_Seg1Ev1,Blank_H2O#Inst.overheat#2_Seg1Ev1,1c_1k10#1_Seg1Ev1,1c_1k10#2_Seg1Ev1,1c_1k10#3_Seg1Ev1,1c_1k10#4_Seg1Ev1,1c_1k10#5_Seg1Ev1,2c_1k10#1_Seg1Ev1,2c_1k10#2_Seg1Ev1,2c_1k10#3r_Seg1Ev1,2c_1k10#4_Seg1Ev1,2c_1k10#5_Seg1Ev1,3c_1k10#1_Seg1Ev1,3c_1k10#2_Seg1Ev1,3c_1k10#3_Seg1Ev1,3c_1k10#4_Seg1Ev1,3c_1k10#5_Seg1Ev1,4c_1k10#1_Seg1Ev1,4c_1k10#2_Seg1Ev1,4c_1k10#3_Seg1Ev1,4c_1k10#4_Seg1Ev1,4c_1k10#5_Seg1Ev1,5c_1k10#1_Seg1Ev1,5c_1k10#3_Seg1Ev1,5c_1k10#4_Seg1Ev1,5c_1k10#5_Seg1Ev1,6c_1k10#1_Seg1Ev1,6c_1k10#2_Seg1Ev1,6c_1k10#3_Seg1Ev1,6c_1k10#4_Seg1Ev1,6c_1k10#5_Seg1Ev1,7c_1k10#1_Seg1Ev1,7c_1k10#2_Seg1Ev1,7c_1k10#3_Seg1Ev1,7c_1k10#4_Seg1Ev1,7c_1k10#5_Seg1Ev1,8c_1k10#1_Seg1Ev1,8c_1k10#2_Seg1Ev1,8c_1k10#3_Seg1Ev1,8c_1k10#4_Seg1Ev1,8c_1k10#5_Seg1Ev1,9c_1k10#1_Seg1Ev1,9c_1k10#2_Seg1Ev1,9c_1k10#3_Seg1Ev1,9c_1k10#4_Seg1Ev1,9c_1k10#5_Seg1Ev1,10c_1k10#1_Seg1Ev1,10c_1k10#2_Seg1Ev1,10c_1k10#4r_Seg1Ev1,10c_1k10#5_Seg1Ev1,10rc_1k10#3_Seg1Ev1,11c_1k10#1_Seg1Ev1,11c_1k10#2_Seg1Ev1,11c_1k10#3_Seg1Ev1,11c_1k10#4_Seg1Ev1,11c_1k10#5_Seg1Ev1,12c_1k10#1_Seg1Ev1,12c_1k10#2_Seg1Ev1,12c_1k10#3r_Seg1Ev1,12c_1k10#4r_Seg1Ev1,12c_1k10#5_Seg1Ev1,13c_1k10#1_Seg1Ev1,13c_1k10#2_Seg1Ev1,13c_1k10#3r_Seg1Ev1,13c_1k10#4r_Seg1Ev1,13c_1k10#5_Seg1Ev1,14c_1k10#1_Seg1Ev1,14c_1k10#2_Seg1Ev1,14c_1k10#3r_Seg1Ev1,14c_1k10#4r_Seg1Ev1,14c_1k10#5_Seg1Ev1,15c_1k10#1_Seg1Ev1,15c_1k10#2_Seg1Ev1,15c_1k10#3r_Seg1Ev1,15c_1k10#4r_Seg1Ev1,15c_1k10#5_Seg1Ev1,16c_1k10#1_Seg1Ev1,16c_1k10#2_Seg1Ev1,16c_1k10#3r_Seg1Ev1,16c_1k10#4r_Seg1Ev1,16c_1k10#5_Seg1Ev1,17c_1k10#1_Seg1Ev1,17c_1k10#2_Seg1Ev1,17c_1k10#3r_Seg1Ev1,17c_1k10#4r_Seg1Ev1,17c_1k10#5_Seg1Ev1,18c_1k10#1_Seg1Ev1,18c_1k10#2_Seg1Ev1,18c_1k10#3r_Seg1Ev1,18c_1k10#4r_Seg1Ev1,18c_1k10#5_Seg1Ev1,19c_1k10#1_Seg1Ev1,19c_1k10#2_Seg1Ev1,19c_1k10#3r_Seg1Ev1,19c_1k10#4r_Seg1Ev1,19c_1k10#5_Seg1Ev1,20c_1k10#1_Seg1Ev1,20c_1k10#2_Seg1Ev1,20c_1k10#3_Seg1Ev1,20c_1k10#4r_Seg1Ev1,20c_1k10#5_Seg1Ev1,21c_1k10#1_Seg1Ev1,21c_1k10#2_Seg1Ev1,21c_1k10#3r_Seg1Ev1,21c_1k10#4r_Seg1Ev1,21c_1k10#5_Seg1Ev1
518.349124458719,12.5733333333333,0,0,0,0,0,0,204033.130279711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11651.3508144108,14601.7240545998,24452.6243155656,21474.1106816608,23835.4839112318,27004.1572058059,24095.4905656255,38338.3449170899,37256.5207064019,34928.8703119191,92474.0659919124,86319.73391418,0,0,0,164553.288442757,852.519409179564,0,0,0,8154.55059814396,8008.21723097647,7625.01690673919,3895.65374755834,10234.5026004745,12743.3183593757,11812.5149930895,16031.7405093889,10536.4428741565,30274.6107832737,30817.0088482519,31291.3681325724,32499.4814194696,27271.1283417948,133897.879542334,141418.961393856,135042.608493568,125389.052369194,122061.57237145,63632.761979948,69865.2559310978,70724.8955956622,65668.2328660079,61971.7108571698,733296.802331601,716118.890992372,692834.125770662,703097.541173262,705331.116615316,54286.3736698508,71219.3216582063,51318.5908738251,58036.2718220631,0,1568051.72210207,1522263.72324738,1507522.34762232,1454558.09598814,1547369.17908773,123611.356337108,115549.633622311,120546.27418458,113293.513844719,125807.628455087,365210.63353492,390134.856085747,352699.711735545,371640.208874321,376243.84770788,16744.2757109096,17641.8025128274,15326.5652011946,12283.55757066,0,59142.7553107398,61658.9158574422,69167.0944843917,39679.808971404,79157.9054040559,9109.47232818582,8963.59284563471,7674.0868585732,13994.1523107594,7445.94866727425,46310.5220486214,47496.8793217899,40327.3503994318,49422.8714499981,36905.102817427,131429.549172904,129276.257427943,111723.819326046,104842.458144972,112214.30607531,1158.16070556661,2349.5939331054,0,0,0,65750.0229705982,61452.0286903044,64738.2518128414,516.917922973406,43707.9282579455
287.072007628439,6.09333333333333,942.502816294426,0,0,0,0,0,72742.9614218376,0,0,0,1673.33001853799,683.393260110071,624.610443115252,0,0,0,0,686.515428105975,0,0,631.602247566109,894.163611183134,0,755.257934570432,0,6089481.77525016,6141335.11423673,6182742.42521721,6251625.79276427,5866899.71100018,110399.025013591,146359.512119571,161667.01308048,142304.536367987,141050.538423625,878966.300634838,865635.595279812,994715.325411968,962631.28111122,925673.288815536,3965.68876647995,663.720794677787,18889.0942382816,19227.8914337172,5677.14456176796,648672.626115547,667347.096519681,682331.330135703,683642.17254395,1298928.37314336,412550.175426407,440017.621777184,431565.921599311,523950.444183198,1116001.30115826,1159199.70821372,1183129.07581785,1154229.61068811,1150495.18375538,788819.002058848,782433.262628815,827230.382054789,815157.230273423,788493.763965916,4719389.88773631,4633632.36683958,5156748.66495324,5122404.14499273,4848151.3974951,16449.6037902828,9715.11190795898,21054.5010223393,27477.997123958,13126.847073556,569828.836818604,540178.28030546,566303.040015065,570840.738566647,149606.647055186,56433.0595654859,53564.2365326237,46148.7285078537,39050.8118828173,46784.538687659,2122539.04513121,2069697.75289967,2081445.93244531,2120870.50164437,2060441.67197965,271684.463689377,275644.243600752,274771.341773461,277328.774798063,293431.90742556,1942950.48058594,1949542.10897467,1957879.37900001,1941504.03429949,19341.5184085185,475824.621517526,468188.645394288,650194.781623367,634489.577259673,573698.715060418,78778.0275681178,94735.5243971096,94457.8837488381,91786.3840790805,95026.9109814183,710635.023004919,695260.413992048,872132.869089156,864056.666828806,806695.533916447,102722.110723017,97085.9320917951,116445.489198994,110585.69578066,102229.810898307,412105.173864062,438306.100731435,436633.66983207,385549.615065283,459090.615640965,198307.210389837,203751.203473854,143746.607656803,288401.455598865,251823.475620743
423.196989078018,3.96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10030.0193211054,12263.3826825842,11655.6723616345,12297.2724112582,13691.1047785695,5598.10338592526,7086.73773193371,5132.53601074165,4213.98016357434,3548.3515472414,28349.0854409683,27495.5620195084,31181.8557341706,29801.2613740357,27640.73775954,17441.5673883489,15512.3250732423,10251.4711914069,9793.736692903,14924.7158508301,11824.9907525681,18788.7820020362,24754.6653134597,18438.7405983565,388.09640502929,4624.98243490218,8294.33695094639,3566.12426757797,5351.22109985355,51472.7392360805,58587.1889686837,58355.9128459022,60084.0991842779,57304.6130282296,2647.06372070315,3095.71241229614,1011.38090515135,1456.12084960923,4212.15110778814,1080.13042722663,679.03887939453,4099.46887477655,0,1441.58883666984,244973.02129304,235271.367294316,248022.967482994,248030.773984404,249050.328969983,3704.17948801615,736.566009521577,5823.6143698123,1798.37493649027,0,16301.8120188687,15864.2396199981,6581.43895292001,15234.6365966794,10372.4814300541,33450.5638138662,24111.1438983352,23554.8372693427,31172.4261981421,35544.6434313184,0,729.484649658199,1471.97021484375,1875.23950195354,1596.24026149802,365.828979492137,465.493896484379,2722.78424657402,0,0,6177.6932983396,4263.2686157229,7076.66354370153,8598.07790857775,4232.85485839833,867.653057123687,0,0,0,0,0,480.596059530984,0,0,568.766447687188,19050.4099928251,18774.9578335398,18049.2682183704,17450.9968093897,21875.4407958974,0,0,0,0,0,34337.3016691701,38100.4839324946,30305.5783988484,0,35297.1974639892
463.120906240825,6.09333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48492.9802579242,25530.884429932,15529.604850851,20777.0357666018,12117.6646728508,17371.6371006641,1424.04273986827,4283.42025661076,5791.7172447011,5155.45630118869,638.145521044528,507.843917846746,539.490631103583,680.082458495942,454.253540039063,0,0,0,0,0,459449.188162791,477661.679527978,418310.074845039,448651.583561249,9948.65992736873,12610.7964401251,13365.5878493384,9329.97529269368,19299.5715474697,82387.5034746496,64385.4009399421,79013.6623206777,147701.568075613,95044.6020241137,1102579.35565975,1058408.58335041,1118702.06701661,1128731.38488719,1081858.1238683,5330.23808249161,10738.7532054139,11474.1961336415,6780.96380316701,15980.7150959609,37056.8578919354,39855.0354168179,45259.4703169852,39057.8385600475,38040.6049273618,51799.6500453558,55672.4140696181,67453.0214581809,11750.8024212071,1374.27597045906,406.489757706382,0,0,0,837.750800087411,100393.370834351,104284.580951166,107078.269944327,120156.585391747,99455.0111122817,16947.6925354007,8164.76840209986,16443.9612792865,6949.72122542837,2476.98849487303,2987727.80440892,3025898.39024786,3018553.80694003,3012802.70504826,469.940322875977,4237.59480915576,7120.45893859837,11761.4979779757,22569.1874559353,14671.6138763422,4103.342342232,8464.20903187638,7703.38741880249,0,9860.64442169808,13603.9130859372,15255.6675567627,3167.49113464362,74492.95122942,25479.5182339639,2368.30202099593,1644.7255280826,2854.1092476248,4662.27246677925,2043.43508546655,5866.70394897419,6157.37733459518,4996.94671706673,4305.16029357904,2302.77947998056,27005.407468455,36402.7048732967,48012.7567187649,127008.512340681,167523.664526343
479.140339910397,6.12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15264.9333190912,12492.2037200934,15834.2426910399,11921.1200103763,13235.996560777,5013.59945678719,8447.23246765115,14283.6202630437,15050.982130809,14812.5607789866,2147.60714721671,832.180007934454,2581.13690185539,3236.4055786132,1923.75900268555,0,0,0,0,0,23223.7519587117,14292.2651519775,15077.0980911251,16356.6098055474,0,0,412.121307373007,581.97406005863,1430.11630249035,1491480.68658796,1622375.30254805,1658879.98502745,1618330.85988181,937904.692232979,346116.546074069,360787.804374057,411219.937019652,360224.035578518,334032.036084564,14902.2709712622,12774.9543762207,15395.0703666203,14202.982494039,8646.62850952214,20640.4460083343,17529.445001167,11754.7038481576,10418.9716059915,14573.3085446855,20014.3796234131,18800.5093383786,29107.8624940137,21489.4356629029,10621.3238983149,0,0,1419.01375969451,0,1095.36395263673,644580.082461659,634228.479194257,644151.673813889,622999.887312931,642012.639159314,1861.62915039069,6152.14657592737,2831.05743408224,2727.71504211425,1963.74128723136,180993.248136825,184298.545962672,168066.484176237,165009.855667114,0,8465.66679791688,4268.19558715792,3936.2170944215,4243.90687617388,5346.08432006813,2261.9321136473,2209.53750610362,3153.20162459123,1479.26185607916,2740.62100219742,4129.58576965331,9004.86775207569,6930.52882385267,9697.36096191457,5348.01091003411,2301.84966983554,726.738983154253,1187.1006791889,4758.54564982431,2571.14659362286,1300.35248431213,525.932922363264,444.956085205045,0,582.5778198243,5079.65932136679,4482.98055474032,627.933471679825,7832.73013248938,7194.97992755687
437.140055161625,6.12,0,0,0,0,0,0,1793.14628155798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112862.481928519,87848.08865641,32438.0329132066,21945.7907257083,29132.2802018027,13863.0072862724,49887.8758487292,35040.488037109,31885.616577149,44194.2314892191,35347.5704498279,30807.444610596,41856.4348907471,38760.3508300779,36340.8575134275,0,0,0,0,0,298929.618105661,307514.181522918,320519.550109864,299929.916671758,185513.678443089,3001.6081695558,6065.68577575653,9656.71228027296,3281.68873596183,13127.9593267195,18372.6635057632,12215.3627312055,10662.2855458158,15045.5301447678,31897.6834411626,30231.7639923088,30134.3320306582,28927.3736880097,39110.6033518573,23177.8421682017,26065.0145874018,25691.1209564212,28669.9533233639,33354.4707031242,4207.84302467845,1897.4009246827,5011.8085479735,6681.38960266115,1847.3083038329,108947.66705322,110166.080459597,112568.003173826,129717.239517217,8093.46890258825,1808517.76347647,1783622.4013285,1941415.13699182,1913627.12724581,1927095.68755089,457920.941680915,467702.514170895,502730.537715069,525676.616018808,504808.197782607,16685.6368724966,14134.4634918647,12087.1131957453,8520.14042663598,15537.7300197069,40207.7614456954,35566.6697263964,44294.9608802646,48937.6865719253,27339.7553100585,8858.66371154769,11066.1157073975,17431.3324737551,14427.3827917556,14478.6971140023,15359.0001983648,19693.2508392327,9885.07182312038,11954.0558531289,16339.8596026298,565909.182220436,549821.47539576,560503.326994957,573339.311723376,568241.452771844,9366.93992614675,10317.2762027493,14277.0013613346,19227.7075400553,6730.09967041039,53311.8839416492,59556.2806091319,54701.7567596431,49529.7779859346,53812.6742223291,3059.40756988537,3072.47674560504,1712.28330993657,27404.5682853265,17219.4508675593
489.23341182216,6.10666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,103886.079567137,167646.569324,162050.298699117,147227.819156413,104833.990821875,1509.04162597664,1198.09846496566,3469.61331176775,3260.28651866038,4213.10650634806,1680171.6451757,1703607.0674904,1637547.37532219,1620362.84048366,1650396.63458783,0,0,0,0,0,4895.20941162089,6308.09822082539,10399.6334824608,3638.60287475566,15385.6696030384,8814.58145451096,4502.75230278067,5762.36283630283,4537.26991401523,5030.86199951177,3160.58244323709,6535.77299499492,2430.13671875029,5183.33950805659,12123.5344696047,10009.2064666747,1593.21932983401,6108.78458828837,7086.82124983373,13606.24684724,25841.1386934212,21528.5483804864,25790.1886555307,26211.3533446073,3289.17800903324,1661.93580627431,3867.95086669935,2005.6152648926,4225.24908447232,580148.926307682,576073.263943886,603319.006860848,588969.890396125,5559.21212768528,0,0,0,0,0,19627.1634768273,20064.725934202,3747.26773047845,21822.6316641639,3473.7838348735,0,1314.20538330089,1994.07495117185,1170.8654174806,0,5387.02743340192,5142.11596140971,3066.19681040568,2749.98473139474,1401.50460815439,1096.80017227569,677.196533203028,7659.4595378068,3892.69877920573,2177.47988000486,6041.58332824723,11412.7242736811,5623.57270812995,6588.1576690673,3232.07579087183,62324.2038574215,65727.4968943219,94212.5197982644,95140.4269170516,72751.0190715575,37149.5489771128,56501.0121982495,64092.8159195982,60818.8806809121,11379.6860046387,26021.1065979011,24501.9242095947,26424.3940582285,27510.3140936296,23551.4592285148,34802.6451721195,23501.0944824233,29254.711944579,40875.4839630124,50243.8807716401
421.170204633289,3.93333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69764.7256268824,66866.986154883,71748.9317873918,75791.2164707552,68059.7784369448,8377.07166823223,5065.51913705728,8620.36929943467,7612.57275822765,4181.3436279301,46347.6085326758,45982.3358012519,46067.9682923478,52430.7892610738,53287.5125191168,0,4104.53845214802,0,4750.18478393577,942.747772216723,7828.8981323246,7839.21501297244,14698.6910095215,12345.7065545715,569.789105655519,85768.7706756632,90087.8779144233,91884.4631087308,82900.6696472182,723.916900634816,1133.58898925802,4933.2862854002,3448.44996643041,2886.18244934096,1570.76361083993,3530.46061514659,8351.12400540008,4270.40460205089,2054.3632965088,2098.41104125971,2460.71815490739,415.585357665895,4579.64890639013,1853.06713867189,1294.33242797849,463.966964721767,2614.54608154304,385.356719970729,2491.33221435557,3497.295227051,2059.30393981927,4533.80797050748,4025.00828552259,0,18655.4887554162,12839.0675341702,16357.1588032821,14509.8314947631,19142.2638466056,35421.7331993798,38288.7365637073,34125.1065826384,37336.3887459903,35786.4335124083,155295.359037623,161431.380509263,173532.321965232,202384.102020268,198797.610927842,12863.5591125491,14626.8476104738,20501.8895492564,18324.9907097083,0,0,0,0,0,0,38807.3930386928,39545.7912467165,52532.4583634916,51960.7483782721,50634.787892228,28795.7934148705,26274.9858106451,11127.2428803577,32915.6187151672,31537.1382936574,7054.21049507185,8739.31348174933,7095.67675969951,5794.25682689485,10949.3276395662,1291.6240844727,0,2910.5255584715,0,760.764068603581,9836.38303053154,13919.5236667562,12627.5868671143,0,11036.2412426709
